Run_ID,P_0,P_100,P_200,P_300,P_400,P_500,P_600,P_700,P_800,P_900,P_1000,A_0,A_100,A_200,A_300,A_400,A_500,A_600,A_700,A_800,A_900,A_1000,LeakLabel
530,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0327724773399404,0.0480827122333193,-0.0165640896723385,0.0581456055390945,0.00123778914826248,-0.0116691506282761,-0.0213567741259998,0.0437172876369035,0.0578637179194177,0.0541838800372213,-0.00199226114044782,not leak
531,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0549325819538115,-0.018609657563546,-0.0356180102836019,-0.0495942844613064,0.0605242569998032,0.0609855113386012,-0.000473845941780435,-0.0146181457450577,0.0299752618382877,-0.029790997795798,-0.0185394117991155,not leak
532,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,426030.043803221,417607.328507786,409184.613212352,400761.897916917,-0.0225281125928826,-0.0352524170158662,0.067999348539436,0.0785122066392872,-0.107599227411358,0.0211212146287486,0.149098044098825,0.354041699866295,0.00985339717069459,-0.0516736395986296,0.0029515333848288,leak
533,500000,491577.284704565,472713.172877781,464290.457582346,455867.742286912,447445.026991477,439022.311696042,430599.596400607,422176.881105173,413754.165809738,405331.450514303,-0.0585696163866545,0.233546349839068,0.497373483592665,0.107056339521272,-0.0103220885366182,-0.043987597749333,0.0822231827502715,-0.00247835586025447,-0.0131877042984334,-0.0123697111531726,-0.0349657441760545,leak
534,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,409785.69981179,401362.984516356,-0.0351568537005456,0.0387628527585931,-0.0212576923790285,0.000223272234975168,0.0284762703587408,-0.0729857822306138,-0.0204742186310485,0.028793901497744,0.187101762134869,0.394674717054745,0.0227872039608247,leak
535,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,431940.222158176,423517.506862741,415094.791567306,406672.076271872,0.0353046956048403,0.0103970760267893,-0.132087464172536,-0.0380025159428504,0.121546601319114,-0.00712933835054291,0.16826871594828,0.586675762776002,0.0846526273225715,0.0418454320355837,0.116995160099046,leak
536,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0212544078650837,-0.0439312902415609,-0.0139409644453195,0.084459083975238,-0.0329678934087303,0.067251406438005,-0.0421327137410669,-0.0400109555239551,-0.00199740417079925,0.0704249709367907,-0.0578090775912717,not leak
537,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0239112073489616,-0.00942186563196974,-0.0649232881581517,-0.0255816989125497,-0.0356870369097279,0.0395117511486281,0.0123668096237959,0.0569521883184985,-0.0441064341468595,0.00244150673701097,-0.0676942301227751,not leak
538,500000,491577.284704565,483154.569409131,464323.470999554,455900.75570412,447478.040408685,439055.32511325,430632.609817816,422209.894522381,413787.179226946,405364.463931512,-0.00441472674164287,-0.0248132622615677,0.30665025024281,0.379033212267252,0.0277583220355825,0.0393507506535999,0.0232928826474151,0.00452520732026318,0.0315847148150737,0.0125062134243402,0.0642510747020106,leak
539,500000,491577.284704565,470243.623656568,461820.908361133,453398.193065698,444975.477770264,436552.762474829,428130.047179394,419707.33188396,411284.616588525,402861.90129309,-0.0106820731395045,0.172133702025152,0.352552144498593,-0.0363300875651831,0.0970770004796547,0.0667089332094472,0.0261795607787936,-0.0526952956893565,0.0151437866984996,-0.0489434226485586,-0.00372934861080743,leak
540,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,422043.381870592,413620.666575157,405197.951279723,0.031448580200043,0.0116849131116939,-0.0559098893232999,0.0127038702570936,0.0301472046275463,0.0399638666729193,-0.0375741455512687,0.00712329495976325,0.463033312307657,0.184651768985506,-0.011139941120052,leak
541,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0286645053763715,0.0341749058754194,0.0765456946963044,-0.0754900503999606,0.0426899910293145,-0.0635680446591694,0.00359463369860679,0.0386563574737864,-0.0436649410971853,-0.115871193712191,0.0421088561317662,not leak
542,500000,479195.556402274,470772.84110684,462350.125811405,453927.41051597,445504.695220536,437081.979925101,428659.264629666,420236.549334232,411813.834038797,403391.118743362,0.143242047906988,0.452621325045868,0.0343014375517481,-0.0424263560639929,0.0535197761519012,-0.0731527005726557,-0.00445477094712009,0.137400071024983,-0.0239266757266294,-0.0201310289777242,0.0775603567487079,leak
543,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0266918561523921,-0.0185702058274741,-0.0281518070364695,-0.0807286868131938,0.0175256378532304,0.0566344341819134,0.0184053571078512,0.0167088971694903,0.102182618619012,-0.0270861632656683,-0.0545309498611035,not leak
544,500000,476824.811559514,468402.09626408,459979.380968645,451556.66567321,443133.950377775,434711.235082341,426288.519786906,417865.804491471,409443.089196037,401020.373900602,0.140620962642627,0.368044952526726,0.0932437078048407,-0.0378956035008624,-0.11207033441141,-0.0568185028798843,-0.0706280980010291,0.0141331744496787,-0.000822433085051057,-0.00075267209675179,0.0316328687386515,leak
545,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0268359319855757,-0.0301118349914524,0.0353403415303649,0.078595070366896,0.0922507570627031,-0.0505289160915994,-0.0693781572446527,-0.0249491847183201,-0.0314026752589302,-0.0370754821474371,-0.0425470911834631,not leak
546,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.100701976453593,0.0195142294074158,-0.0494365089698928,0.0541331769350352,0.0392361164995862,0.0284560882088285,0.00494246185103603,-0.0221452890702989,-0.0250124839770504,-0.0463669661226995,-0.0395580102658412,not leak
547,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0325108572652464,-0.0379861486254524,0.00795762691137389,-0.0346854057271204,0.00438747470212127,0.0371170927898291,0.0165972847073781,-0.00922560056891282,-0.091863213297902,-0.00693085728567412,0.0107783218602005,not leak
548,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0628915822678984,0.00551558380129067,0.0947305241372303,-0.0260797994985866,0.108404592488137,0.0208733069813233,-0.0114920014975119,-0.0134277422002383,-0.0178889460422491,0.00505023614042516,-0.0688522330032159,not leak
549,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0641273982679859,-0.00673714431612308,-0.00366105259000278,0.0216890877036231,-0.0139983195864765,-0.0173375975368525,-0.096985182710919,0.0678013489820438,-0.102560792781991,0.108424355106976,-0.0329606632855045,not leak
550,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,449826.868087282,441404.152791847,432981.437496412,424558.722200978,416136.006905543,407713.291610108,0.0281515011658988,0.0657750020293165,0.0489577193462679,0.0232779976615204,0.0191428593323677,0.401827857707698,0.159609400321464,-0.000613306071560038,0.00300908400003929,0.0427437907457192,-0.0298563219023301,leak
551,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0316628593946908,0.0472449297792307,-0.0706258091123031,-0.00847460974167407,0.043613522530543,-0.0359632046001016,-0.000828297499084532,-0.0321035496836755,-0.0589752611289268,-0.00687141444430122,-0.0849518209466485,not leak
552,500000,491577.284704565,473730.946958044,465308.231662609,456885.516367175,448462.80107174,440040.085776305,431617.370480871,423194.655185436,414771.939890001,406349.224594567,-0.00102200306757946,0.0325617596090017,0.501448340655824,0.0693527378504227,0.0674249759468966,0.0106371316511549,0.0801636729126002,-0.107102240571654,-0.0474191583394569,0.0108306335754776,-0.054778014889652,leak
553,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0544096388450743,-0.0581423574982668,0.0175977912412331,0.0512808534325993,0.0807443557909446,-0.0181844229500539,0.113295588360187,-0.0239227508995055,0.080366237667753,-0.0866240984565544,-0.0603085245075158,not leak
554,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,442588.722876371,434166.007580936,425743.292285501,417320.576990067,408897.861694632,400475.146399197,-0.114644137479552,0.0264504131799906,0.0217250683929991,0.0150976218912847,0.0380454082385931,0.360911057704571,0.202607218510933,-0.0440147185486039,0.0205127240309963,0.0273344215796861,0.0101710265315386,leak
555,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0401030642864604,-0.0608244341243308,-0.0231449055361912,-0.048920291947514,0.0218616073438052,-0.0170677508399901,0.0101239057632623,0.0220358355001171,0.0294648152790166,0.00583311284992753,-0.00866936690011577,not leak
556,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0822362871329933,-0.00345193072643782,-0.024374670879471,0.0208511575937882,0.0309230565172823,-0.026199960047,-0.0565602666679112,0.0232645059215221,-0.0115907979695891,0.0684733410420804,0.0467520962790926,not leak
557,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0846950827666333,0.0123257758058921,-0.0340597626535361,-0.0218573437072693,-0.028595261207434,-0.045657813788878,-0.0652757352441546,-0.00142362353665639,-0.0117330826256414,0.0761495996612215,-0.0307577562259519,not leak
558,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.00921077392083896,0.0427146695434436,0.0649015127946349,-0.025596278609015,-0.0158038569698989,0.0151717466829235,-0.00118211613864614,-0.0283919909903432,0.0332135749992859,0.00614786192272913,0.0404591172541219,not leak
559,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0374800937017269,0.0360529042829142,-0.0125003554806763,-0.0655367250415187,0.022379072610702,-0.0035141718737012,0.0594979191201439,-0.0127140901238763,0.0194220823559735,-0.00310676840148234,-0.02899856958073,not leak
560,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0229777435167177,-0.0134908207471166,-0.0261602276730829,0.0325219178488917,-0.0452474353715648,-0.0689748006710824,0.00553727109299446,-0.0582197288794396,-0.0763701805260267,0.00520402235995215,0.0277521483856861,not leak
561,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.021760419872881,-0.0677051739038793,9.58582882812633e-05,-0.0579948594683746,-0.0471914173594001,-0.046030350476542,-0.114919277562959,0.0362208693171367,-0.087180369423838,-0.0015026803615879,0.0162637739297002,not leak
562,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,421575.894248791,413153.178953356,404730.463657922,-0.00180352823690611,0.108245661051223,0.0507564079791273,-0.0215948847790392,-0.03614490210366,-0.0139383806651865,-0.0479057100405922,0.0506578717556474,0.435198487263353,0.0251879306650004,0.0690355291303844,leak
563,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0263395033885826,-0.0289927848282418,-0.119925206677374,0.0279475503078504,0.119603003728663,0.00476650779040181,0.0286957361065098,0.0589937225770666,0.0153370838747424,0.0533989500615187,0.0679787198698353,not leak
564,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,447454.338935022,439031.623639587,430608.908344153,422186.193048718,413763.477753283,405340.762457849,0.0284995113720784,0.0573291244623548,0.00276225960017514,0.0162943293691931,0.0619198333524258,0.480046672467434,0.188128745985206,0.03042573298857,-0.0826442158867386,0.0299524891351783,-0.078256804209155,leak
565,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0170897681064533,0.0457174262971643,0.0102313625907951,-0.030178232450788,-0.0586698586581035,0.0192824094480277,-0.0606302446478984,-0.0452131439193377,0.00168046482530902,-0.0943749307518136,-0.0076674374916722,not leak
566,500000,478686.052584674,470263.337289239,461840.621993804,453417.906698369,444995.191402935,436572.4761075,428149.760812065,419727.045516631,411304.330221196,402881.614925761,0.132839510214451,0.497691208469125,0.111666629926588,0.00437817990599648,0.0696369474629603,0.00217378064627522,0.0593403677780472,0.0420400245618654,-0.102458302672574,-0.0071143782974276,-0.0321730540294912,leak
567,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0223305466936994,-0.0464435585899363,0.0089767040200032,-0.0712290928982579,-0.0377817813513786,0.0803093097309737,-0.0254588301070869,-0.02265004706721,-0.0277060887551992,0.066611992811006,0.103252222231009,not leak
568,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0272436834813889,0.115477975074134,-0.0167691400674262,-0.0908102226027525,0.01796764032751,-0.0451785223611093,-0.105111392783564,0.00652602187230223,0.026436755563081,-0.0513971193959743,-0.0877661154947703,not leak
569,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,442363.303194991,433940.587899557,425517.872604122,417095.157308687,408672.442013253,400249.726717818,0.0659940131961358,0.0316565860850841,0.0487121285558039,-0.0533199680283635,0.0737450104049787,0.421933986415086,0.0628329622789887,-0.0152126503321339,-0.00426873132245206,-0.052958656406444,0.0224258456530442,leak
570,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0746015024860564,0.0346453778182353,0.00747291892510121,-0.0368883025861726,-0.046167968415398,-0.0910494075728425,-0.0579186657567037,-0.103170514049753,-0.0148386639390482,0.0141320985398994,0.0150712550561546,not leak
571,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0102460121684609,-0.0188059592131007,0.0476140040434536,-0.0102527160348323,-0.00929918687933055,0.0130189042685091,0.0176075892285585,-0.172203495952501,-0.0918883786676409,0.00011937317948555,0.0476877278568406,not leak
572,500000,491577.284704565,483154.569409131,474731.854113696,455321.499347463,446898.784052028,438476.068756594,430053.353461159,421630.638165724,413207.92287029,404785.207574855,0.012133619953042,-0.0740305196982209,-0.112142561212996,0.0913897508779705,0.536158815023414,0.0180425041487926,-0.0104348497771945,-0.0229681993315994,0.0174094697576139,0.0167271710498871,-0.0509638167251074,leak
573,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,417150.66085224,408727.945556805,400305.230261371,-0.0469979968479807,0.0395205888300674,-0.00366317463570786,0.00156725279406801,0.0842081617794286,-0.0169180014578085,-0.0474891569123053,-0.00310295245974951,0.39268298310735,0.0597208606517305,0.0411323235262444,leak
574,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0787822226301953,-0.067201304982956,0.0448552451800657,0.0971340689501967,0.00736617714258181,0.00853004988102938,0.0580440489913772,0.0239802119157946,-0.0220698924453653,-0.0311108830936905,0.0211731756059177,not leak
575,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0708157386789615,0.00881387174397709,0.0251440237331965,0.0292412213101022,0.0654673429995519,-0.0138323056710031,0.0270205000986234,-0.0517431802860574,0.133443780556058,0.0241290302590971,-0.0240673622671623,not leak
576,500000,491577.284704565,483154.569409131,474731.854113696,451138.606572761,442715.891277327,434293.175981892,425870.460686457,417447.745391023,409025.030095588,400602.314800153,0.034466275179998,-0.0455089445144801,-0.00821623735911442,-0.00700680596413691,0.445037907685924,0.196372646542382,-0.00550993036193912,0.020142203395948,-0.0602697001878677,0.0646994778757799,0.0160793488311112,leak
577,500000,491577.284704565,472945.966961799,464523.251666364,456100.53637093,447677.821075495,439255.10578006,430832.390484626,422409.675189191,413986.959893756,405564.244598322,0.00196839406745752,0.102415363527504,0.507531391981718,0.141808830814864,0.0719061835246315,-0.00858915385488409,0.0225997732076848,-0.0311885376539086,0.00906093316213449,-0.155018831991699,-0.0469261389871465,leak
578,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0536742426083223,0.0147812316161614,0.00795493713527843,0.0155075378456809,-0.00416230348427032,-0.0506222346716452,-0.00447651301535411,-0.0849884452882456,-0.0342635650630472,0.0190936466936645,-0.0792934985519854,not leak
579,500000,491577.284704565,470265.506628247,461842.791332813,453420.076037378,444997.360741943,436574.645446508,428151.930151074,419729.214855639,411306.499560204,402883.78426477,0.0948026430697743,0.0893533851726835,0.476702053725597,0.115851961714302,-0.05203334940526,-0.00252103499099843,0.00693458263174339,-0.0181907004237363,-0.0129373338997305,-0.035429222441993,0.0298572336808965,leak
580,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0320560623411918,-0.0692417549932155,0.00110588600590254,-0.0251199824445307,0.00150376536934765,0.0742699906457299,0.0497254608897704,0.106860810063801,0.0480364500501798,-0.00929565588272499,0.102832269235182,not leak
581,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,429941.865723886,421519.150428452,413096.435133017,404673.719837582,-0.0296173260650301,-0.0379553251254815,0.0986793720416165,-0.00433576863459706,-0.0212975153309993,0.0666446098394992,-0.0668558175425973,0.364261494881116,0.270326963298318,-0.0320027066663855,-0.0436205445460553,leak
582,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0445896201733265,0.0544440396830157,0.00475153903881272,0.076014366452599,0.0264307575067413,0.0210255616639315,0.00196919093398105,-0.0115979284269242,-0.00635144021990435,-0.0845946398267937,-0.0237112105993349,not leak
583,500000,491577.284704565,483154.569409131,460024.338380594,451601.62308516,443178.907789725,434756.19249429,426333.477198855,417910.761903421,409488.046607986,401065.331312551,0.0264773090004668,-0.0180237172622248,0.0305426153428446,0.38095687451123,0.0876639743631493,0.105393733210736,-0.00975765709657817,0.0471168129422184,-0.00235791239981874,0.0552995755471509,-0.0309062873152825,leak
584,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.00568940593187963,-0.0234689839607623,-0.047876386775154,-0.0879686677362601,0.00333168774944212,0.055012342388948,0.112511642417766,0.0254230793894662,-0.0397909816450795,0.00123294428328844,0.0261166715704603,not leak
585,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,424188.343014872,415765.627719437,407342.912424003,0.00757394574568718,-0.0285733426239985,-0.0179811362516365,0.00417479521019141,-0.0117329235961883,-0.0407784717855366,-0.0567399766717561,0.177423165991111,0.352567514015923,0.0455785310223768,-0.0198623704184679,leak
586,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.102248269428014,0.039843046274373,0.0101412935902473,0.00960453879231946,0.101686682686664,-0.0652848396028967,0.0827813179123906,-0.0515404606021071,-0.0653129575052918,-0.0575692292237653,0.0344837277043781,not leak
587,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.037373337052153,0.00518511308062322,-0.0401878679070993,0.0368753260220639,0.0498241366130885,0.0685459099959736,-0.0904372102210121,-0.0395157325534637,0.00471147725202491,-0.0607968274842957,0.0630730532046769,not leak
588,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0245759783319033,0.00559818886457659,-0.0326559406514121,0.0352366738179315,-0.0343775973288395,-0.014939191167593,0.0277804490477091,-0.028026728599261,-0.047602323006206,-0.0182169685106463,-0.0247684878059274,not leak
589,500000,491577.284704565,473785.300942176,465362.585646741,456939.870351306,448517.155055872,440094.439760437,431671.724465002,423249.009169567,414826.293874133,406403.578578698,0.0120739096918706,-0.026795801036235,0.408279029499445,0.269834425841876,-0.015919449655925,0.0165219225047668,-0.00878219361456969,0.0267790084228628,-0.0181271681797707,0.0192381550678327,0.0114169850054183,leak
590,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.00808344020214091,0.0122104253016101,-0.0831727017051562,0.0388391177582513,0.0572146491415179,-0.0264488212928209,-0.0478564457404357,-0.0281805622418963,-0.047913995577215,-0.0255449432483884,0.0102905769368022,not leak
591,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0625248270898054,-0.0354943278610886,-0.0642557922799508,-0.0133190036917441,0.0537637102980283,0.0578171060095286,-0.0681403692003899,-0.0474832855841457,0.0580797294461787,0.0461637683646012,-0.0799296555397079,not leak
592,500000,491577.284704565,483154.569409131,474731.854113696,450865.682511796,442442.967216361,434020.251920926,425597.536625492,417174.821330057,408752.106034622,400329.390739188,0.0461712581205824,-0.0198688252946867,-0.0707347396548459,0.0194033161422255,0.479173839416183,0.247592737841566,-0.105583662668429,0.0693938609522155,0.000872431935154765,-0.0430119724566667,0.0143096732234842,leak
593,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,409980.121476737,401557.406181303,0.00321286694727921,0.0540493996896904,0.0542736115611448,0.0060828754663213,0.086168820019475,0.0226413391942864,-0.032334662574176,0.0210590425555588,-0.0130184021523055,0.37603112702765,0.220001594243425,leak
594,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0469916554848738,0.0158850491076691,-0.0433905462066976,-0.006453408547057,-0.0111623732796465,0.0182012119620925,-0.0111398918896534,0.0137304875703997,0.0586980680499961,0.0881665014154168,0.026733310448992,not leak
595,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,446351.190117724,437928.47482229,429505.759526855,421083.04423142,412660.328935986,404237.613640551,-0.0547979466248224,-0.0113812749811303,0.0290644530313866,0.0261500511952863,0.0588965697108269,0.426932525023519,0.047210370767889,0.0600429240722758,0.000840366370967322,-0.00488862020750053,-0.0656681277467583,leak
596,500000,491577.284704565,483154.569409131,474731.854113696,452628.613058393,444205.897762958,435783.182467524,427360.467172089,418937.751876654,410515.036581219,402092.321285785,0.0655236661419933,-0.0284806156311226,-0.058994690014578,0.0397088347974048,0.640079708305717,0.107391157937322,-0.0432367589064424,-0.036245391468331,0.0133318817512484,0.0414657975758975,-0.0606360051459087,leak
597,500000,477561.37295726,469138.657661825,460715.94236639,452293.227070956,443870.511775521,435447.796480086,427025.081184652,418602.365889217,410179.650593782,401756.935298347,0.0556887604426833,0.504273950545809,0.17262974150324,0.00325186747550694,-0.0751253432106221,0.0872838484962685,0.0182362450889971,0.022057645711837,0.0294126038845295,0.0037372333998935,-0.0853633475016151,leak
598,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,423271.404483369,414848.689187934,406425.973892499,-0.0450881143948398,0.0704141736388497,-0.0129616671929497,-0.0898215845047705,0.00107582279240079,0.0707457791349217,0.029944749942682,-0.0210784570041079,0.466983688952349,0.0328582673335959,0.122665260281172,leak
599,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0261819381742987,0.0453151435880995,-0.0418957138974001,-0.0267528502428909,-0.104319073658002,0.0377521989480519,-0.0709060069841387,0.0690084623744846,0.0139554866140079,-0.049729766799808,0.0309391809621037,not leak
600,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,447980.893498024,439558.17820259,431135.462907155,422712.74761172,414290.032316286,405867.317020851,0.0205728767698966,0.0472935814683576,0.0493605235126717,0.0224908333815095,0.0468707721171973,0.549467421364321,0.214684529554145,0.026691398327836,0.115345835536968,-0.0611710933196648,-0.0691499499688306,leak
601,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.00838977403786432,-0.0185712752432376,-0.0172209900060033,0.0210296344954057,0.00756457793962646,-0.0504751249036971,-0.0349083364140783,0.0289591025369235,0.0970272606155788,0.0544386903525731,-0.0303533829723088,not leak
602,500000,491577.284704565,483154.569409131,460019.185040201,451596.469744766,443173.754449331,434751.039153897,426328.323858462,417905.608563027,409482.893267593,401060.177972158,0.0239982642043052,-0.0551255885165821,0.0117455003545147,0.425083002134503,0.174206995944502,0.0170616504668801,0.0366417185910385,-0.0303641143665662,-0.00727805722875592,-0.0259121684612026,0.0190133122562933,leak
603,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0799106930570533,-0.0759196528454363,-0.0773376131314796,0.00569319203137045,-0.0348419720882059,-0.0588772319902451,0.0146935437910237,-0.0478323786173625,-0.0400440577724486,9.58253213170552e-05,0.00621629776584947,not leak
604,500000,481177.199361369,472754.484065934,464331.768770499,455909.053475065,447486.33817963,439063.622884195,430640.907588761,422218.192293326,413795.476997891,405372.761702457,-0.0405098014390558,0.397560045409611,0.202643246817827,-0.0341589864218299,0.000750084486922723,-0.0389058015716148,0.0396041778938595,0.00937127047217375,0.062382325105594,0.0546370581692482,0.051590135243328,leak
605,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0243531434582236,0.046102250566207,-0.00775032552737309,-0.0415231567034467,0.0386682532411042,-0.0501567881259723,-0.0187378216802898,-0.0638020529163479,0.0378271075076051,-0.0172997704808216,-0.0317194023914146,not leak
606,500000,491577.284704565,483154.569409131,463995.020391931,455572.305096497,447149.589801062,438726.874505627,430304.159210193,421881.443914758,413458.728619323,405036.013323888,-0.02762471793163,-0.00620220824682403,-0.000429735247720128,0.423366378012896,0.341951967337091,-0.00123459232253214,-0.00371377002152327,-0.0189679914738046,-0.000656046571572797,0.0578488256099084,-0.0396829648007854,leak
